row_id,row,quality_of_class,difficulty_of_class,class_code,college,prof_firstname,prof_lastname,comment,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective,above_threshold,thumbs_up,thumbs_down
819,13,5,4,PSCY101,UNIVERSITY OF NORTH CAROLINA,JEANNIE,LOEB,She is very kind and understanding! There are many opportunities for extra credit but the exams can be pretty difficult. If you study and read the textbook this class should be pretty easy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1274,15,4,2,ANTH471,UNIVERSITY OF NORTH CAROLINA,AMANDA,THOMPSON,"She is very knowledgeable and tends to lecture very fast, so taking notes can be a struggle. Class consisted of case study papers, student presentation and discussions, and a final, independent group research paper. As long as you read the articles, participate, and can write well, an A should be pretty easy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
487,20,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,MONICA,GAUDIER-DIAZ,"She is very sweet, supportive, and accommodating. Don't worry if you do not have a strong NSCI background coming into class. Even though there's lots of readings, use the supplemental videos/other resources! The two-minute neuroscience videos on YouTube are also very helpful! She explains concepts very well in at review sessions and office hours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1175,9,4,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"She makes her own instructional videos that you're required to watch before class. I thought her questions weren't always optimally-worded, but overall, she's a lot better than other professors and is pretty nice.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1055,17,1,5,NSCI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"She played her video lectures in class, paused to expand on a part a bit, and then continued to play it. Then, her lectures would expand into homework with readings and quizzes due before every class. She also has multiple group assignments which people tend to not shows up. Teach yourself type class. Exams are difficult for no reason (2nd).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
853,14,4,2,POLI434,UNIVERSITY OF NORTH CAROLINA,CECILIA,MARTINEZ-GALLARDO,She really cares about her students' mental health and is not a harsh grader. I managed an A in both the midterm & final and studied 1hr for each. So long as you keep up w the little assignments it's not a difficult class! She's a great person in general & very knowledgeable about the content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
615,1,5,3,SOCI89,UNIVERSITY OF NORTH CAROLINA,KATHLEEN,HARRIS,"She really cares about seeing her students succeed and really wants us to learn. Her grading was totally realistic, I always knew exactly what was expected of me and we had really great discussions in this class. She's so knowledgeable and fun to learn from altogether. One of my favorites.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
796,10,4,3,PSYC250,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,She was a good professor and her lectures were pretty straightforward but her exams are set to like 20 questions so it was easy to miss one or two and make a B. Quiz every friday but you can take with a group the second try,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
98,17,5,2,PSYC58,UNIVERSITY OF NORTH CAROLINA,JENNIFER,ARNOLD,"She was a good teacher. I had her for a FYS. It was my highest grade, and my easiest class my first semester of my first year. Great teacher! Nice lady! Cool class! Thumbs up.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
313,16,5,1,NSCI222,UNIVERSITY OF NORTH CAROLINA,VICKI,CHANON,"She was great! It was online and asynchronous, but I still felt very engaged with the class. She also made the material super easy to understand. I have no complaints about her or this class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
431,3,5,2,NSCI222,UNIVERSITY OF NORTH CAROLINA,SARA,ESTLE,She was one of the most amazing and caring professors I have had. Her class was not difficult as long as you either read the textbook or attend the lectures. She prepares you for the exams very well and makes the content interesting! Definitely take her if you have the chance.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
301,4,5,3,NSCI225,UNIVERSITY OF NORTH CAROLINA,VICKI,CHANON,"She was such a caring professor and I rly want to take another class with her before I graduate! She learned everyone's names (and our class is over 100 people)!! It's a lot of material, but she makes it manageable for sure!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1074,2,3,1,SOCI101,UNIVERSITY OF NORTH CAROLINA,ALEXANDREA,RAVENELLE,She's really passionate about sociology and tries to make lectures fun. Bottom line: the material is not hard and you don't need to attend class at all. Grades are based on weekly quizzes and a few tests and papers; easy to get an A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
491,1,5,2,PSYC504,UNIVERSITY OF NORTH CAROLINA,KAREN,GIL,"She's so nice and caring. Assignments are easy and you only have to do ten throughout the semester, and there's one big project that will start near the beginning of the semester and is due in the middle of the semester which reduces the stress greatly during finals and big project seasons. Frequent group work and quick presentations during class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1278,19,5,3,ANTH319,UNIVERSITY OF NORTH CAROLINA,AMANDA,THOMPSON,"She's such an amazing lecturer. I've heard several people say she's their favorite prof at UNC. She's very approachable and helpful after class. Group projects are easy and done in recitation. If you are interested in the topics and follow the requirements you'll do well on assignments, but tests are graded harshly. Attendance not mandatory but go.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1240,1,5,2,SOCI468,UNIVERSITY OF NORTH CAROLINA,JESSICA,SU,She's super sweet and flexible and the class isn't bad! I found the midterm to be a little more challenging than the final. Didn't get perfect scores on assignments but it was still enough to get an A. The content was very interesting and useful to know. She's also super open to feedback throughout the class which I think is very respectable.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
852,13,5,4,POLI238,UNIVERSITY OF NORTH CAROLINA,CECILIA,MARTINEZ-GALLARDO,"She's truly amazing! In COVID times, she really understood that her class couldn't always be a mental priority for us. The class is very much based on paying attention to the notes so you get out of the class what you put in. The exams are very straightforward if you pay attention. I adore Prof. MartÃƒÂ­nez Gallardo as an instructor and as a person.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1331,12,4,2,POLI89,UNIVERSITY OF NORTH CAROLINA,MATTHEW,WEIDENFELD,"So chill, amazing guy. Reminds me of Hamilton debate kid class. If you like history, absolutely take it. Readings are kinda difficult, but he gives notes in class. 2 papers and 2 speeches total, not too bad. Never knew what was going on, but it was still fine. Hard quizzes but they are online and answers on quizlet, let us take some w/ groups.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
918,6,5,2,SOCI58,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,"SOCI58 is a class entirely based around discussion, and professor Mouw facilitates very interesting discussions on a variety of world topics. He is extremely kind, and was very flexible over the course of the semester. A great first year seminar and Professor Mouw is the perfect person to lead it. Only 3 papers on topics discussed in class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1233,14,5,3,POLI447,UNIVERSITY OF NORTH CAROLINA,NIKLAUS,STEINER,"Steiner is really excellent. He makes an already engaging class even better. Great feedback, understanding, easygoing, smart, etc etc. POLI can easily be boring but he picks great readings to discuss in the next class so it was much more engaging than my other POLI classes. Take a class with Steiner if you can!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1230,11,5,4,POLI89,UNIVERSITY OF NORTH CAROLINA,NIKLAUS,STEINER,Steiner is such a great teacher! I really enjoyed his class you just have to make sure you read the materials that are assigned outside of class. There are 3 essays and 1 group essay and he grades those pretty tough but its a great class to be in.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
521,2,5,2,SOCI130,UNIVERSITY OF NORTH CAROLINA,SHANNON,GONZALEZ,Such a great professor! I was actually interested in the material we learned and she was genuinely passionate about what she was teaching. Easy class to take for a gen-ed. I highly recommend taking a class with Dr. Malone Gonzalez!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
756,5,5,3,POLI406,UNIVERSITY OF NORTH CAROLINA,MARY,KROEGER,"Such a great professor!! Really passionate about her research and what she teaches, and she's such a kind and engaging professor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
525,6,5,2,SOCI130,UNIVERSITY OF NORTH CAROLINA,SHANNON,GONZALEZ,"Such an interesting and thought provoking class! There are many assignments that are based on your own experiences and analyzing your own life, which makes the course much more relatable. There's many readings, but she goes over them in class and they're generally interesting. Take her class is you can!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1178,12,5,3,PSYC210,UNIVERSITY OF NORTH CAROLINA,VIJI,SATHY,"Super caring teacher and if you watch the videos and study before the exams you'll be fine. Stay on top of your work and make sure to review when you can because the material does build on a bit. The material can be a bit tricky at times, but it shouldn't be too hard to get a good grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
23,7,5,3,PSYC245,UNIVERSITY OF NORTH CAROLINA,JONATHAN,ABRAMOWITZ,"Super chill professor. Nice, friendly, easily accessible. Willing to give feedback. Good lectures. Expects participation (part of your grade). Interesting lectures. Would definitely take this professor again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
288,11,5,3,SOCI274,UNIVERSITY OF NORTH CAROLINA,NEAL,CAREN,"Super knowledgeable and great at facilitating a hands-off experience where students can truly immerse themselves in the simulation. Will help when you're stuck. A lot of reading is required to truly understand the material, and you have to put in a lot of effort, but it's worth it. Grading not bad. Class is different, but my favorite one I've taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
848,9,4,2,POLI238,UNIVERSITY OF NORTH CAROLINA,CECILIA,MARTINEZ-GALLARDO,"Super sweet, caring, and loves the topic. I recommend taking this class especially if you're a Poli Sci major! Cons: readings can be long, exams have few questions (but are fairly easy), she's a little disorganized and can get off topic Overall I def liked it, lots of EC, interesting topics, sweet woman!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
549,9,5,2,PSYC242,UNIVERSITY OF NORTH CAROLINA,DESIREE,GRIFFIN,"Take 242 with Dr. Griffin!! She makes the material super interesting. You can tell she wants the best for her students and her class/homework just makes sense, she doesn't try to be difficult. She also brings in people to give talks which are super interesting. If you follow the rubrics and do the work, you will get an A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
331,3,5,3,POLI422,UNIVERSITY OF NORTH CAROLINA,CHRISTOPHER,CLARK,"Take classes with Dr. Clark! He is clearly passionate about the topic and encourages class discussion, which is super interesting. As of fall 2022, there are a lot of readings in this class and your grade is based off of a few assignments, but it is manageable. Not sure if that'll be changed up in the future. Nonetheless, great class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
17,1,5,1,PSYC89H,UNIVERSITY OF NORTH CAROLINA,JONATHAN,ABRAMOWITZ,"TAKE THIS CLASS as a freshman. It's an easy and interesting class with no tests, only short weekly writing assignments, and a group project. You get to learn from a really caring and intelligent professor who makes the class fun. He is very helpful and understanding with deadlines or missing class. He's the best professor I've had so far.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
991,9,5,2,PSYC210,UNIVERSITY OF NORTH CAROLINA,NATASHA,PARIKH,"Take this class with Prof P! There are online video lectures before each class so you learn at your own pace. She ended class early on Thursdays to give us time to work on the assignments. There are weekly assignments, a few quizzes, and a take-home midterm and final. All quizzes and exams are open-note and online. Super easy and not a lot of work!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19,3,5,3,PSYC245,UNIVERSITY OF NORTH CAROLINA,JONATHAN,ABRAMOWITZ,TAKE THIS CLASS: super interesting and great lectures. Some topics were more interesting than others but Abramowitz always made them enjoyable. He is a really cool guy and great teacher. The grade is based on 3 exams and 2 papers. The exams are fair if you take good notes. You can't miss any class though because he doesn't post the full slideshows.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
680,5,5,4,POLI731,UNIVERSITY OF NORTH CAROLINA,EVELYNE,HUBER,"Taking Prof. Huber's PhD class as an undergrad this semester. She is charismatic, elegant, and enthusiastic towards her field, yet super humorous and down-to-earth! Really inspired by her!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
932,20,5,2,SOCI412,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,"Ted cares about you as a student, and is flexible with work if you email him ahead of time. There are reading notes due every time the class meets and are based on 30-50 pages, which can be overwhelming but he puts the page number where you can find the questions information and that helps a lot. He's really passionate about the subjects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
921,9,5,4,SOCI412,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,"Ted is a super caring prof, and I've taken multiple classes with him and will continue to take more if I can. If you have difficulties making a deadline, he will work with you and is very accomodating. There is a fair amount of reading, and he will make you work to achieve the A, but it shouldn't deter you from taking his classes!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
916,4,5,2,SOCI427,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,"Ted is hands down the BEST professor at UNC. He is so understanding and honestly just a great professor. no tests, just 4 reading questions and 3 SHORT essays (3 pages max) and one final 5-page paper. take him at any chance you can, you seriously wont regret it. i wish i took him for all my mngt classes!! class is all discussion based as well!!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
925,13,5,2,SOCI412,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,"Ted is LITERALLY AMAZING!!! so caring and understanding. super sweet and you get positive vibes. 3 SHORT essays (3 pages at max) and 1 5-page essay due at the end of the semester. Reading notes due before every class, but VERY easy (3-4 questions). If you have the opportunity to take him, do it!! you will NOT regret it!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
923,11,5,2,SOCI58,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,Ted is my favorite professor that I've had this semester. He cares so deeply about his students and is so understanding as he would rather see us get a good night's sleep than stay up to write an essay even if it means turning it in the next morning. He is so knowledgeable and provides incredibly insightful commentary. Cannot recommend him enough!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
914,2,5,3,SOCI702,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,Ted is one of the kindest professors that I have had in my career. The man makes an extremely difficult subject like statistics accessible and comprehensible to most people including 'non-statisticians' such as me. He genuinely cares for his students and will do his utmost to help them succeed in the class. A gem of a man!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
930,18,4,3,SOCI58,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,"Ted is really funny, caring, and kind. He seems genuinely passionate about the subject. Participation is a HUGE part of this class. You need to come in ready to speak because he will call on you if it looks like you aren't paying attention. There's assignments of around 60 pages of reading and writing 4 short paragraphs due for each class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1133,7,1,4,POLI100,UNIVERSITY OF NORTH CAROLINA,JASON,ROBERTS,"Tests are hard for no reason. The second test (out of 3) had a 68 average. There are extra credit opportunities (to which I personally went to almost all of them) but not enough to come back from how bad the tests are. Normally an interesting lecture, but would not recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
547,7,5,3,245,UNIVERSITY OF NORTH CAROLINA,DESIREE,GRIFFIN,The absolute best professor I have ever had. Dr. Griffin is absolute BRILLIANT -- she knows exactly how to teach in way that is clear and so easy to digest. She is ORGANIZED!!! She provides clear and organized modules and have so much helpful tools for studying. Dr. Griffin is the level professors should be compared to.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
64,12,5,4,POLI130,UNIVERSITY OF NORTH CAROLINA,ASHLEY,ANDERSON,"The best lecturer I've had at UNC. Lectures are structured and connect the concepts of the class to real examples. Great intro to Polisci but is not an easy class. Lots of reading and keep up with notes. Midterm and final were very long and required you to know terms and authors, and papers were not graded easily.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1205,6,3,4,PWAD272,UNIVERSITY OF NORTH CAROLINA,JEFF,SPINNER-HALEV,"The class if fine if you are taking it as a PWAD requirement, but I wouldn't take it with other reading heavy classes and I wouldn't recommend overall. Personally, I almost never do the readings for my classes but found that I had to take detailed notes on SH's readings in order to succeed on the exams. The papers are graded by TA so that depends.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
794,8,5,2,PSYC180,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,The class isn't hard and the content is interesting. There were three unit exams that were each worth 10%. There were four papers throughout the course and she dropped the lowest paper grade. She also offers a free one-week extension for any one of the papers. The final was an exam and a group project. I highly recommend taking this class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
350,2,5,2,POLI063,UNIVERSITY OF NORTH CAROLINA,PAMELA,CONOVER,The class was all online but Professor Conover is great. Flipped classroom but the content is interesting and she never assigns so much that it's overwhelming. Very clear criteria for projects/papers and is a very generous grader. Recommend if you're okay with an online class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
353,5,4,3,POLI217,UNIVERSITY OF NORTH CAROLINA,PAMELA,CONOVER,"The class was definitely reading and homework heavy, too much so at times. However, Dr. Conover provided interesting material, was very organized, and fair with quizzes and forum posts. You had to stay engaged, but she was very understanding of special circumstances and was warm and welcoming overall. Would recommend, but be ready to work!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
210,20,5,4,POLI203,UNIVERSITY OF NORTH CAROLINA,FRANK,BAUMGARTNER,"The content and opportunities with this class are unmatched. Baumgartner is amazing and receptive to students, even with a 400 person lecture. I will say though that a lot of the information is number and small details, which you are expected to know for the final. Paper grading depends on TA.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
269,12,4,3,SOCI252,UNIVERSITY OF NORTH CAROLINA,YONG,CAI,The content of this class was pretty difficult but Professor Cai really cares about his students and want everyone to do well. Him and his TA were also both easily accessible outside of class. If you make sure you truly understand the homework assignments then you should be fine on the exams.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
685,10,3.5,3,POLI238,UNIVERSITY OF NORTH CAROLINA,EVELYNE,HUBER,"The course requires a comprehensive knowledge of Latin American politics to be successful on the midterm and final. Huber is really helpful when it comes to preparing for the midterm/final, but she can tend to be dry during lectures. She puts all her Powerpoints online, so it's not completely necessary to read the book, although it's helpful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
282,5,3,2,SOCI101,UNIVERSITY OF NORTH CAROLINA,NEAL,CAREN,"The lectures and readings for this class can be pretty long. The class consists of applications, case studies, film discussions, inquizitive, midterms, and the final. TA's are great and allow you to resubmit applications if necessary. You need to thoroughly study all of the vocabulary in the textbook. Take practice tests MULTIPLE TIMES.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
206,16,5,3,POLI203,UNIVERSITY OF NORTH CAROLINA,FRANK,BAUMGARTNER,"The lectures and speakers for this class were life changing. I will never look at criminal justice in the same way again. Not a super difficult class but truly inspirational. There is a lot of reading but Baumgartner really knows this topic, and the speakers he invites are incredible. Everyone should take Poli 203 its truly an amazing class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1045,7,5,3,NSCI221,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"The material is not easy, but if you are passionate about molecular neuroscience then you will love this course. Dr. Penton is a wonderful professor who cares about the well-being of her students. While the tests are hard, there are a lot of other assignments that act as a grade buffer. Expect weekly group work + daily hw quizzes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
225,15,5,4,POLI472,UNIVERSITY OF NORTH CAROLINA,SUSAN,BICKFORD,"The material is super interesting and Professor Bickford clearly cares about it. Classes are structured around participation, which makes it all extremely engaging and enjoyable. Professor Bickford is helpful and very supportive.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
388,15,5,2,POLI150,UNIVERSITY OF NORTH CAROLINA,MARK,CRESCENZI,"THE MOST AMAZING PROFESSOR !!! He actually acknowledges that we are in a pandemic right now !! Not only does he want each student to succeed, but he shows that he cares by constant encouragement throughout the semester in emails/Zoom meetings !! He is always available and helpful during office hours, easy to talk to, and has great lectures !!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
731,13,4,3,POLI260,UNIVERSITY OF NORTH CAROLINA,ROBERT,JENKINS,"The most knowledgeable professors I've ever had. The class sometimes is a little dense but very informative. Grades are from participation, take home midterm, 5 quizzes and a group presentation that isn't too bad. The only thing I didn't like is he takes forever to grade midterms, we didn't get ours back until the day before the final.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
35,4,5,3,SOCI57H,UNIVERSITY OF NORTH CAROLINA,HOWARD,ALDRICH,the only bad part about this class is that you have to write a 15 page term paper but he breaks it up into smaller assignments as the semester goes on so it is manageable. the material is so interesting and he is great. really cares about his students success. he has past students who have done well come in and help you too. take him if you can!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1297,18,4,4,POLI411,UNIVERSITY OF NORTH CAROLINA,ISAAC,UNAH,"The only reason I don't rate Unah a ""5"" is because of his organization and timeliness. He is a gem of a guy, but sometimes is unprepared and neglects to provide timely feedback for your grades. I didn't really know where I stood in the class until final grades came out. All said, Unah is still a good prof. Very knowledgable. Very enthusiastic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1216,17,4,2,POLI272,UNIVERSITY OF NORTH CAROLINA,JEFF,SPINNER-HALEV,"The other reviews are exaggerated. Quiz and exam questions are clear and direct. You just need to understand and re-read the readings at least once to get an A. His lectures only have a loose progression, so write down everything he says and organize it on your own time. TAs grade the essays harshly, so bring your outline to office hours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
980,5,5,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,SHVETA,PAREKH,"THE SWEETEST PROFESSOR ON UNC'S CAMPUS!!! Dr. Parekh loves what she does, and you can tell! She is very patient and will go out of her way to make sure you understand a concept. Don't get me wrong, this class is tough and there is a lot of material, but the way she teaches makes you feel very prepared for exams!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
557,17,5,3,PSYC242,UNIVERSITY OF NORTH CAROLINA,DESIREE,GRIFFIN,"There are no words adequate enough to express what an amazing professor Dr. Griffin is. She is at the top of her field and it is evident in her lectures. She is, without a doubt, my most favorite professor at UNC. Her kind attitude and approachable spirit makes such an impact on any student that has the pleasure of taking her class. ENROLL NOW!!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
992,10,5,2,PSYC270,UNIVERSITY OF NORTH CAROLINA,NATASHA,PARIKH,"There is a reason Professor Parikh has 5/5. She is awesome! There is one semester-long GROUP paper that you submit parts of along the way, so submitting at the end isn't too difficult or overwhelming, and you get feedback. All of her classes were zoomed and did poll ev, and every Friday the whole class was given to work with your group.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,1,5,1,POL1200,OHIO STATE UNIVERSITY,RACHEL,BOWEN,"There was a lot of reading but it was not necessary. Could retake most quizzes an unlimited number of times. Directions for papers were sometimes unclear, but she was very good at responding to emails in a timely manner and answered questions well. She is a very easy grader.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
520,1,4,2,SOCI130,UNIVERSITY OF NORTH CAROLINA,SHANNON,GONZALEZ,"There was a lot of reading for the class. The class was a lot of effort, considering its a 100 lvl course. The exams were based off the lectures, so take good notes and study those notes. Usually all multiple choice, around 40-50 questions. 4 exams. If you study the lectures you should be able to get A or B.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
651,7,3,1,POLI66,UNIVERSITY OF NORTH CAROLINA,LIESBET,HOOGHE,"There were only 4 grades in this class (midterm, final and 2 in class activities) so if you mess one up it can be hard to catch up. However, she literally shows you the questions that are going to be on the test beforehand, so if you are willing to make a minimal effort you will get an A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
919,7,5,2,SOCI058,UNIVERSITY OF NORTH CAROLINA,TED,MOUW,There's around 40-50 pages of reading with 4 questions due before every class and 3 papers (3 pages double spaced) along with a final paper (min 6 pages) that is based on any topic from class. Participation is extremely important. He's super accommodating and the discussions are really interesting! I highly recommend this class!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1347,8,5,1,SOCI412,UNIVERSITY OF NORTH CAROLINA,KATE,WEISSHAAR,This class covered many interesting topics and Professor Weishaar made lectures enjoyable by giving students time to discuss and make comments. Workload was super light other than readings before class that were easy to skim and the final.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
754,3,5,3,POLI406,UNIVERSITY OF NORTH CAROLINA,MARY,KROEGER,"This class does have a lot of readings, but she makes it very easy to understand the readings by giving us questions we discuss in the class. She is probably the nicest professor I have had here, and I am a Junior. Nothing to pay for and not much work that is graded, but it is not hard to do well if you keep up with readings (I did not) :(.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1053,15,3,3,NSCI175,UNIVERSITY OF NORTH CAROLINA,RACHEL,PENTON,"This class is a lot of work, which is comprised of quizzes, writing assignments, class engagement, concept maps, dense readings, group projects, and exams. The grade was 45% on graded components throughout the semester and 55% were exams. This class was not enjoyable online as it was not engaging in this setting, but she is nice and tries her best.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
792,6,2,3,PSYC180,UNIVERSITY OF NORTH CAROLINA,ROSA,LI,"This class is conceptually easy (mostly common sense). The TAs do all of the grading so if you get stuck with one that grades harshly you're out of luck. Dr. Li is not super approachable but she does try to implement feedback. Overall, I think the course content is interesting but don't go in expecting an easy A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
