"row","quality_of_class","difficulty_of_class","class_code","college","prof_firstname","prof_lastname","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","outrage_agg","personal_attack_agg","prejudice_agg"
2,5,3,"SOCIOL2310","OHIO STATE UNIVERSITY","TERRANCE","HINTON","Dr. T is truly one of the best professors in the sociology department at OSU. He is very knowledgable and genuinely cares for all of his students. He is a fair grader and his course material is very interesting- he knows how to keep a class engaged and his classes have always been my favorite.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2,"SOC3315","OHIO STATE UNIVERSITY","TERRANCE","HINTON","Dr.  is a great professor and professional. He is very supportive of his students while keeping an engaging course. He continues to support his students even after they have moved on from his course in professional matters.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2,"SOCIOL2310","OHIO STATE UNIVERSITY","TERRANCE","HINTON","Dr. T is one of my favorite professors I've ever had. His lectures are super interesting and he constantly tells first hand stories that keep the student super engaged. He is also very caring and will gladly help any student outside of class with career opportunities or class work. He is very passionate, which causes students to be passionate too.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2,"SOCIOL2310","OHIO STATE UNIVERSITY","TERRANCE","HINTON","Dr. T was a great professor and taught me a lot. Lectures were only once a week, but they were great and I learned a lot. There were discussion posts every week, 3 exams, and a paper. I really liked this class and I really recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2,"SOCIOL2310","OHIO STATE UNIVERSITY","TERRANCE","HINTON","A great professor who relates to the students. His Sociology of Gangs class was intriguing and he presented the information in a way that everyone could understand.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2,"SOC3315","OHIO STATE UNIVERSITY","TERRANCE","HINTON","I've had  for both Soc 2310 and 3315. His class format is pretty easy to follow: A lecture mixed with an article or two per week, a discussion board and a four question quiz. There is a mid-term and final which are mostly multiple choice with a few short answer, as well as a final 4-6 page paper. It's clear he cares about his students!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,"PUBHEHS5315","OHIO STATE UNIVERSITY","DARRYL","HOOD","Terrible. Dr.  was all over the place. Basically memorize everything.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4,"PUBHEHS6300","OHIO STATE UNIVERSITY","DARRYL","HOOD","Worst teacher I've ever had. He didn't put any effort at all into the class but expected us to go above and beyond. The material wasn't relevant to our program, and the test wasn't relevant to the material.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,3,"PSYCH1100H","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","In love with his accent.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,"PSYCH4505","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Dr.  is amazing! He is incredibly passionate about Psychology and his passion is contagious. His wit and accent keep you engaged during lecture. He is quite a storyteller, and he treats the history of psychology as such. Exams are primarily identification, association, and essay-based, which is refreshing after taking tons of Scantrons.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,5,"PSYCH100H","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","not an easy A, especially when compared to other psych 100H sections. you do learn a lot though",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,"PSYCH100H","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Really nice and genuine. Although this is only my first quarter, I cannot see myself getting a better teacher that cares so much about his subject (especially the brain). Not an easy A, but just go lecture, pay close attention, and cram a lot the night before and you'll get an A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,4,"PSYCH100H","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Dr.  is a great teacher. He will answer any of your questions and loves to teach. He can hold your attention even early in the morning. His tests are lecture based so if you go it's a moderately easy A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2,"PSYCH809","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Just had to comment upon the comments: I had   for 2 classes in the 1970's, and he was absolutely fabulous then, and by far the best teacher in the department. I'm so gratified to see he has aged like a fine wine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1,"PSYCH100H","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Best professor I've ever had! Passionate and engaging; The best part is the stories and anecdotes he tells in class. I'd repeat the class in a heart beat!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1,"PSYCH100H","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","This guy is fantastic. He's passionate about what he's teaching and does all he can to help students become passionate as well. So helpful, very understanding, and overall a great guy. Flexible and not a super tough grader. Loved the class, it was worth getting up at 8:30 for.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2,"PSYCH100H","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Really easy and interesting class. One of the easiest honors classes to take, as long as you can keep up with the reading, you should do fine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1,"PSYCHH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Dr.  was a nice British guy. His midterms are fairly easy, although it's difficult to get a perfect due to the fill in the blank section. Fun class, easy to understand, and if you go to lecture, easy A. Tests are lecture based.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,3,"PSYCHH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Put it this way: the class ran from 8:30-9:48, and everyone was there pretty much every day. Dr.  was incredibly interesting and really helped me retain information about the subject...I was just taking it as a GEC, but now I'm considering a Psych major. Highly recommended!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,5,3,"PSYCHH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Dr.  may be the best professor I've had in college. He was extremely clear, very funny, very much willing to help, and very fair. If you keep up with the reading in the book (which is also very helpful) and study, an A is very likely.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,1,"PSYCH505","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","I love his class. He's funny and very enthusiastic about the subject matter, which makes it much more interesting. Grade is based entirely on 2 tests, but his grading is flexible. Also, he has a fun English accent. Overall, great professor! Take his class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4.5,4,"PSYCHH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Dr.  definitely knows how to hold your attention at 8:00 am, he's definitely a teacher worth studying under. Keep up with readings, pay attention to key details and know your concepts. With a moderate amount of studying, this class isn't a tough A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,4,"PSYCHH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Awesome guy, extremely nice, but I did not like the class. Discussions are interesting enough, the project is easy, but the exams suck. They cover an enormous amount of information and it's difficult to know exactly what to study.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,3,"PSYCHH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","No Comments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,3,"PSYCHH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Dr.  made class so fun and the assignments were not difficult at all. Has high standards, but very willing to help and explain. definitely take a class with him!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,1,"PSYCHOLOGYH100","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","this dude is the only teacher that can hold my attention at 8 in the morning. we get alot done in class and he makes it interesting. greatest teacher i've ever had in my life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,3,"HISTORYOFPSYC","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","I'm a 100% hetero guy, and this man is adorable. He is so animated and his accent just makes you pay attention to everything he says, pretty much my favorite class to go to ever.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5,2,"PSY809","OHIO STATE UNIVERSITY","DAVID","HOTHERSALL","Great professor! He makes history of psychology so interesting with his sense of humor and his text full of stories. Tests are easy. Beautiful British Accent.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,"PSYCH3551","OHIO STATE UNIVERSITY","JULIE","HUPP","Very great professor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,"PSYCH3551","OHIO STATE UNIVERSITY","JULIE","HUPP","Notes are not online so you have to go to class if you want the notes, which are a lot! You will need the book.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,"PSYCH3551","OHIO STATE UNIVERSITY","JULIE","HUPP","We had 2 papers, 3 exams and about 12 case studies. I enjoyed the class. She teaches very well. Didnt really need to read the book because her notes were so wonderful. She doesn't post your grades online. She makes you participate in class. She makes attendance mandatory. Overall she was ok.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1,"PSYCH1100","OHIO STATE UNIVERSITY","JULIE","HUPP","Professor  makes every discussion from the textbook very well digested and easy to understand. I found no trouble at all in her class, and even got to skip my final exam (best 3/4) because I had a 110% in the class. Would recommend for a great psychology professor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,3,"PSYCH3551","OHIO STATE UNIVERSITY","JULIE","HUPP","Best professor I've had! She will explain anything if asked and interacts with the students. However, there was some homework with two papers and six case studies throughout the semester, but the case studies were an easy grade booster and helpful! If you take notes, study some, and know the material you'll pass with a good grade.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,4,"PSYCH3551","OHIO STATE UNIVERSITY","JULIE","HUPP","Dr.  makes the material easy, and tries to make certain that the class has fun. She definitely requires you to work for your grade, but she grades fairly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2,"PSYCH3340","OHIO STATE UNIVERSITY","JULIE","HUPP","Absolutely loved Dr. ! She is a fair grader with great feedback. You will need the book (you will use it for online quizzes & HW). I definitely recommend this class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3,"PSYCH1100H","OHIO STATE UNIVERSITY","JULIE","HUPP","The amount of extra credit is insane. She is super nice and the lectures are very engaging and interesting. Tests are easy. Lots of material, so you need FLASHCARDS. Looking over the note will not do it. There are like 200 terms per test so I recommend online flashcards so your hands don't hurt. You will get an A if you memorize the material.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4.5,2,"PSYCH1100","OHIO STATE UNIVERSITY","JULIE","HUPP","Awesome professor. There are 3 tests and 2 easy papers. All tests are easy if you listen to her lectures and take notes. Almost all the test material is from the notes. She posts study guides on Carmen. Her lectures are very understandable. She is very helpful. She gives extra credit opportunities.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2,"PSYCH3550","OHIO STATE UNIVERSITY","JULIE","HUPP","Interesting class. Lectures were sometimes boring, especially if your the type to read before class. Two easy papers. Tests are simple and to the point, consist of equal multiple choice and short answer. Be sure to attend class she gives 2 points per class. I would recommended her. Easy B, only because I didn't go to all lectures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,3,"PSYCH3340","OHIO STATE UNIVERSITY","JULIE","HUPP","She was amazing!There were a lot of notes, but her lectures were fun. Also, make sure you pay attention to grammar in your papers. Loved her and her class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,4,"LIFE340","OHIO STATE UNIVERSITY","JULIE","HUPP","Dr.  was a good professor. She would be willing to help, however she is a stickler when it comes to the grammar on papers. But the study guide and quizzes were helpful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,4,"PSYCH100","OHIO STATE UNIVERSITY","JULIE","HUPP","A lot of notes.....Study Guide on Carmen really helps for exams.... really hard grader....she does really try to help her students",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,3,"PSYCH540","OHIO STATE UNIVERSITY","JULIE","HUPP","I love , she's helpful and understanding and unlike some teachers you'll get she really cares about her students learning the material. Had a blast in the class and I am totally going to take her again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4.5,4,"PSYCH101H","OHIO STATE UNIVERSITY","JULIE","HUPP","good teacher. has lots of notes. but covers everything needed in class.very nice and funny professor. very open to going off on tangents and class discussions. not an easy class but an enjoyable one. highly recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4.5,5,"PSYCH551","OHIO STATE UNIVERSITY","JULIE","HUPP","i just took this class and got an A, it was pretty fun and i loved to hate the case studies. she is funny/nice. i had her look over all my papers, even before the exam. the exams were a little tough (but she def goes over everything on her slides). everything is pretty straightforward. go to class, she now gives 5xc for being on time. shes wonderfu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,5,"PSYCH550","OHIO STATE UNIVERSITY","JULIE","HUPP","She's my favorite!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,4,"PSYCH550","OHIO STATE UNIVERSITY","JULIE","HUPP","Great Professor!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,5,"PSYCH314","OHIO STATE UNIVERSITY","JULIE","HUPP","This is a brain dump class. There are so many notes and so many chapters covered per test (10 chapters) that it is hard to decide what is important. Memorize, memorize, memorize.. pass the test and then forget it. Anal retentive for sure, but organized and fair... just no life experience to go on.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5,4,"CHILDPSYCH","OHIO STATE UNIVERSITY","JULIE","HUPP","No Comments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","I really don't understand the hate for . This obviously isn't the most fun class, but it isn't hard either. Attendance is mandatory, but you pay to go to school here so just show up. He is happy to help with questions but can be a little hard to reach at times. The final isn't bad, there are no ""right"" answers so just back up your responses.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Dr. , along with the other head professor for this class, did not support students well throughout the semester. The class felt very disorganized. He was also not very accessible through e-mail or through direct messaging through the course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,4,"PH5015","OHIO STATE UNIVERSITY","AYAZ","HYDER","Do not take public health data analytics. It was unclear and unorganized, though it was made sure that attendance was taken every class. They assume everyone who takes this class knows R and has the background knowledge of a math major. Those who do not meet those criteria will struggle immensely, and you will not get help when you ask questions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,"PHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","There are not enough characters to complain about how horrible this class was. Attendance every day, which forced you to sit through boring lectures when the slides are posted online anyways. Group projects are assigned by Dr. , and are groups of 10-11 people, which was impossible to coordinate. Grading is hard and instructions are vague.",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0
5,3,3,"PUBHLTH3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Dr.  cares a lot about environmental health and it shows in lectures. Speaking of lectures, they are boring but you need to go for attendance. Quizzes are online and pretty easy but you better hope your group is responsive because mine sucked and I had to do a lot of the work for those four projects",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","You can tell he is a caring and nice person, but this is one of the most unorganized courses I have taken. The lecture slides either have overwhelming amounts of information or barely anything other than key terms. Unclear criteria for the assignments and paper as well. Pretty easy to pass but not a great time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,2,4,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Lecture and attendance are important because the slides seem super random. Although if you miss classes its not a big deal, you just wont get points. Didnt feel like I learned anything. Exam was easy but didnt feel it pertained to much of what we learned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,"PUBH3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Horrible, very unorganized, tough grader, he's friendly, but I really wouldn't recommend him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,2,"PUB3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","It is evident that Dr.  has a really good heart and is very knowledgeable on the subject of environmental health, but he doesn't do a great job translating this knowledge in an understandable manner to his students. Don't let this scare you, because it's not hard to do well in the class, but beware that you probably wont learn much from him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,3,"PBH3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Just Ridiculous, he makes his quizzes and tests based on things that aren't even discussed in the slides or lecture (???????). Everything about him and his class is so unorganized. I don't even know how or why OSU hired him. Just b/c someone has a Ph.D.. it doesn't mean they will be a good professor.",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11,2,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Not a hard class but insanely boring and unorganized.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,2,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","He is not that great of a professor, but also not that bad of a professor, but his class is very easy if you attend and take notes, so do that and you're set.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,3,"PH3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","He has gotten SO much better this first semester at Ohio State. Don't pay attention to his past reviews. No tests and no textbook. All quizzes are online and straightforward for the most part. The papers can be annoying but he will help you through them. Not hard to get an A, just attend class on TopHat days aka Fridays.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","I'm going to be more lenient because I was in the first class he ever taught. He clearly knows a lot about the subject, but struggles to deliver lectures (at the end he got better about involving us. My biggest complaint is that he was not very responsive to family emergencies/has very strict due dates. He also didn't ever have office hours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
15,1,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Wouldn't recommend taking this class with him. His lectures are boring and unclear. The papers are a large part of your grade, but are graded very arbitrarily. He's condescending and rude when spoken to in person. Makes it clear he doesn't want students to succeed. I learned nothing from this class and am avoiding any future classes taught by him.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
16,2,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Class grade is based off of online quizzes over lecture material and two papers. The papers are very easy and graded generously, however the quizzes often included details from lecture that were barely mentioned making it difficult. He was extremely boring but the guest lecturers were much more interesting and provided more straight forward content",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Content has potential to be very interesting, but the lectures are very boring. About 1/4 of the class shows up to lecture each time. Quizzes often didn't make sense at all, but papers were graded generously.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,3,"PUBHEHS3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","This is his first semester teaching here. He is not as bad as the previous review. Need to take notes, slides are posted online but notes are needed to get decent grades on quizzes. No tests!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,4,"PUBHEHES3310","OHIO STATE UNIVERSITY","AYAZ","HYDER","Failed quizzes from lectures given by him, and a's on those given by guest lecturers. The lectures make little sense and are supplemented by power points that are little help. Guest lecturers make up probably a little less than half of the classes. No tests, only quizzes and two papers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.5,2,"PSYCH100","OHIO STATE UNIVERSITY","JAMIE","JACKSON","She made the boring parts interesting and explained everything clearly. I very much enjoyed this class and changed my major to psych. In-class mini-experiments were awesome and helped me remember the content. I never purchased the book and got an A. Highly recommend this prof!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,2,"PSYCH100","OHIO STATE UNIVERSITY","JAMIE","JACKSON"," is awesome. Lecture isn't necessary and she even says that from the beginning. All you need to do is read the textbook and show up for quizzes and you're golden.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1,"PSYCH100","OHIO STATE UNIVERSITY","JAMIE","JACKSON","She was by far the best prof. for this course. She took normally boring material and made it interesting. Her quizzes are challenging but NOBODY should have problems if they read the book.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.5,4,"PSYCH100","OHIO STATE UNIVERSITY","JAMIE","JACKSON","ok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,"PSYCH100","OHIO STATE UNIVERSITY","JAMIE","JACKSON","She was AMAZING!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4.5,2,"PSYC100","OHIO STATE UNIVERSITY","JAMIE","JACKSON"," was an excellent teacher. She has an awesome personality that made the class material, otherwise pretty intersting. The tests were sometimes difficult but there is no reason you can't pass if you read some of the book and go to the review sessions. The book is a must have for a good grade :( I definitely recommend 
  .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2,"PSYCH3310","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","Prof.  is nice guy and fun to talk with. Really learned a lot from his class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,"PSYCH2300","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","This class is supposed to be a basic psych requirement but I struggled a lot. He hands out notes but he leaves A LOT out so they don't make sense and he doesn't post any notes online. Pop quizzes, one midterm and a cumulative final so there are not many points. He is super nice but I would not recommend taking his class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4,"PSYCH2300","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","This is a class I'm assuming is supposed to be easy going and basic. His lectures have little if any relevance to the text book making it confusing to refer between the two for the tests. He wastes an unbelievable amount of paper, printing out his slides (which do not make sense even when explained). 0 study guide material, small amount of grades.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,3,"PSYCH2300","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","I'm in his class at the moment. I have tried so hard to pay attention, but I am confident that it is impossible. Painfully boring.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,1,"PSYCHA","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","Excellent teacher. Enjoys and knows his subject matter. Friendly and helpful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4.5,4,"PSYCH597","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","Though it's been nearly 5 years, I often refer to what I learned in this class in discussions with colleagues.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1,"PSY597","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI"," is smart. Pay attention. You might learn something. Actually, he is quite brilliant. He enjoys his work, and is generally interested in progress of the students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,1,"PSYCH300","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","His lectures were boring, but he gave us handouts to follow along with, so that was helpful. He has 2 paper (easy), 4 quizzes (easy) and two test (moderately easy. I think I would take his class again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,4,"PSYCH300","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","His ""slides"" were incomprehensible. There were about 4 total grades in the class. It was boring.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1.5,4,"PSYCH300","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","Dr.  was a very poor teacher. He never taught anything and his lectures were boring. Also, there are not many points in the class so it is easy to go down a letter grade and his midterms are pretty hard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,5,"PSYCH300","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","Didn't teach us anything. Boring.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12,1.5,4,"PSYCH597","OHIO STATE UNIVERSITY","RICHARD","JAGACINSKI","Spends entire 2-hour lecture posting random graphs and charts with no flow or purpose. Very hard to follow or understand, and overheads are hard to see. I expected a lot from the course, but was disappointed to see how he teaches. I haven't had his exam yet, but I'm not very optimistic given how he presents the material. Course packet's unorganized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
