"row_id","row","college","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","TOXICITY","SEVERE_TOXICITY","INSULT","total_toxicity","TOXICITY2","coded_toxic","new_row_id","coded_toxic2"
1300,1610,"OHIO NORTHERN UNIVERSITY","Maybe just be more concise with the laws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020842785,0.0009870529,0.010058892,0,0.0218298379,0,4883,0
1948,1611,"OHIO NORTHERN UNIVERSITY","Give possible partial credit on questions when they knew how to do the problem but rounded wrong etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014827953,0.0006079674,0.0088618845,0,0.0154359204,0,4884,0
186,1612,"OHIO NORTHERN UNIVERSITY","None that I can think of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026617315,0.0012683868,0.0105148945,0,0.0278857018,0,4885,0
1964,1613,"OHIO NORTHERN UNIVERSITY","Keep doing what you're doing Dr. L you're the best.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011686437,0.0007915497,0.008880884,0,0.0124779867,0,4886,0
1058,1614,"OHIO NORTHERN UNIVERSITY","Being able to pick your own groups.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02048268,0.00092983246,0.008975885,0,0.02141251246,0,4887,0
521,1615,"OHIO NORTHERN UNIVERSITY","It was sometimes a lot of homework that seemed like too much and the quizzes were very .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015896067,0.0009727478,0.008823884,0,0.0168688148,0,4888,0
1789,1616,"OHIO NORTHERN UNIVERSITY","One way the course could be improved is to decrease the amount of homework, especially around thanksgiving break time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008544922,0.00046491623,0.0065818704,0,0.00900983823,0,4889,0
206,1617,"OHIO NORTHERN UNIVERSITY","A weakness of this class was the slightly off topic conversation/questions from the class which would overall push us behind. I which certain students would know when to just stop talking but it is an intro class so it is what it is.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030741978,0.0010061264,0.0142009165,0,0.0317481044,0,4890,0
1775,1618,"OHIO NORTHERN UNIVERSITY","No comments. This course was great!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015330595,0.0010728836,0.008538882,0,0.0164034786,0,4891,0
980,1619,"OHIO NORTHERN UNIVERSITY","I feel that some of the ideas were rather hard to conceptualize and really understand what things were doing or meant when looking at the dynamic systems and controllers. I feel more visualization of the material in pictures and videos rather then just the math would greatly improve students understanding of what's actually going on while learning the math.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010743983,0.00074386597,0.007664877,0,0.01148784897,0,4892,0
391,1620,"OHIO NORTHERN UNIVERSITY","Providing al examples allows better retention of material, helps me make my own examples and understand the terms more wholly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013508516,0.0009250641,0.0076838774,0,0.0144335801,0,4893,0
1146,1621,"OHIO NORTHERN UNIVERSITY","Provide note guides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01859777,0.0012969971,0.008994885,0,0.0198947671,0,4894,0
1541,1622,"OHIO NORTHERN UNIVERSITY","There were some weaknesses in this course as there usually are in many courses but not many because this class was very organized most of the time with the shared spreadsheet that informed students of deadlines. One weakness was not utilizing the time in class because sometimes it felt as if we could be doing more productive things in class instead of going through multiple slides but that overall was not a big deal but was probably the only true weakness. The thing I disliked about this course was the amount of workload outside of class because I do understand that there will always be work outside of the classroom but the amount was almost too much especially when most of it had to be done with your whole team. This made it difficult especially with everyone having unique schedules and a with the group projects, the professors were also adding homework assignments, videos, and readings on top of all of that. I think that if the time in class could be given more often to project work time or individual work time that would be very beneficial.Also going deeper into what is on the content exam and to have days to review in class would be amazing because the content exam was information from the beginning of the year that I did not remember how to do.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045131154,0.0015926361,0.020837102,0,0.0467237901,0,4895,0
164,1623,"OHIO NORTHERN UNIVERSITY","Professor provided one of the most enthralling and comprehensive courses I have ever taken at Ohio Northern University. I have taken a couple of courses regarding gender during my time here, yet there were a lot of strengths of this course that I had not received in others. provided weekly readings that would then be unpacked during her lectures and our class discussions. I think that this worked really well in harboring an understanding of all the topics---but especially ideas that were more abstract and hard to understand at first; Professor was great at explaining these harder concepts to us and ensuring that we were all on the same page. As well, the way that she has laid out the readings builds on each other in a very natural way that leads to a very retentive understanding of the material. Overall, this course was a pleasure to take and I feel as though I am leaving it knowing much more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.014073989,0.00074863434,0.010286893,0,0.01482262334,0,4896,0
1605,1624,"OHIO NORTHERN UNIVERSITY","The requirements outside of class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013634177,0.00061035156,0.008025879,0,0.01424452856,0,4897,0
207,1625,"OHIO NORTHERN UNIVERSITY","The professor is easily distracted. Mention Dune or video games and he can go off on a tangent, but this extends to the class's topics as well so it's likely just a thing that he actually deals with rather well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035691574,0.0010156631,0.018129934,0,0.0367072371,0,4898,0
1245,1626,"OHIO NORTHERN UNIVERSITY","Some movies were not that enjoyable, but were okay to watch. I think there could have been more movies that were more effective at teaching the ethical principles.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017969469,0.00071048737,0.010210892,0,0.01867995637,0,4899,0
353,1627,"OHIO NORTHERN UNIVERSITY","Literally everything. Professor is super passionate about nursing. She was super engaging every class. Outside of class she cares about every student and how we are doing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016964182,0.0007581711,0.0096028885,0,0.0177223531,0,4900,0
1169,1628,"OHIO NORTHERN UNIVERSITY","its good the way it is",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019351736,0.0016021729,0.009165886,0,0.0209539089,0,4901,0
1484,1629,"OHIO NORTHERN UNIVERSITY","It was clear that every advisor (including Dr. ) wanted the students not only to succeed, but also to gain valuable experience. This course was likely the best opportunity for students to apply all the information learned over the previous years in a real-life scenario.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007508222,0.00039339066,0.0072278744,0,0.00790161266,0,4902,0
1350,1630,"OHIO NORTHERN UNIVERSITY","I think that the group projects were a great way to work with other classmates as well as the multiple little hands-on educational projects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007822373,0.0007247925,0.0066958712,0,0.0085471655,0,4903,0
218,1631,"OHIO NORTHERN UNIVERSITY","Some concepts were easy to forget because they werenÂ’t went over frequently.Â",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029445656,0.0010681152,0.01309891,0,0.0305137712,0,4904,0
60,1632,"OHIO NORTHERN UNIVERSITY","A lot of changes need to be made in order to teach students adequately. The power points need to be remade and organised in a fashion that is better followed and understood.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008010864,0.00056505203,0.006847872,0,0.00857591603,0,4905,0
630,1633,"OHIO NORTHERN UNIVERSITY","I think this course could be improved by simply adding more diversity into the daily lessons, whether that be by incorporating more debates into our daily discussions or by adding videos to the class. Also, I feel that everything said in class should not have to be written on the board. Our understanding of the topics should be reinforced by words, rather than by writing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013885498,0.0008869171,0.007816878,0,0.0147724151,0,4906,0
1685,1634,"OHIO NORTHERN UNIVERSITY","Better direction given because communication has not been high between professors and Ta's.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012063419,0.00044107437,0.008652883,0,0.01250449337,0,4907,0
507,1635,"OHIO NORTHERN UNIVERSITY","The one and only problem I had with the class was that if you understood what the assignment was about the previous night, the lecture could get a little dull since it reinforces what you already understand. That was my only problem, however, and it wasn't detrimental to me in any way.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041172907,0.0011730194,0.01890341,0,0.0423459264,0,4908,0
724,1636,"OHIO NORTHERN UNIVERSITY","I liked how to websites we used went step by step. The workload was not too much for the amount of work that the class required. It was spread out pretty evenly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011183795,0.0009584427,0.007645877,0,0.0121422377,0,4909,0
284,1637,"OHIO NORTHERN UNIVERSITY","Substitute some of the essays for more traditional tests. Especially for the scenarios/Historical Ethicists.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013382856,0.00056266785,0.00806388,0,0.01394552385,0,4910,0
269,1638,"OHIO NORTHERN UNIVERSITY","Possibly not having open-ended notes could help in lessening the stress of the course. Maybe also looking into ways to break down the two week stress period during creating the experiment (possibly shifting due dates).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01024134,0.0005888939,0.0072658747,0,0.0108302339,0,4911,0
1090,1639,"OHIO NORTHERN UNIVERSITY","This course can be improved by entrusting students with the capability to individually use the laser engraver and additional power tools. However, I do understand as to why these tools need supervision.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01225191,0.00084400177,0.0077408776,0,0.01309591177,0,4912,0
1666,1640,"OHIO NORTHERN UNIVERSITY","I realize this particular Capstone project was vague from the very beginning. The City of Kenton was open to many considerations and I'm sure that made it difficult for advisors to provide the best guidance for each unique group. However, it seemed like feedback from the advisors were never consistent over the semester. Sometimes it seemed like advisors were contradicting each other or even themselves in terms of guiding students to the next PRB. Advisors should not be expected to contribute to the capstone project itself. They also shouldn't be responsible for making the students' workload easier by guiding them step by step by step from one PRB to the next. Still, I think consistent guidance and feedback was something that was lacking at times this semester from group to group.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.019226074,0.0006866455,0.013288911,0,0.0199127195,0,4913,0
1282,1641,"OHIO NORTHERN UNIVERSITY","We only had 100 points in the class, so everything counts. I am a little weary going into the final regarding the point distribution.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019351736,0.0009012222,0.0092228865,0,0.0202529582,0,4914,0
318,1642,"OHIO NORTHERN UNIVERSITY","Offer on MWF schedule, try to more evenly space out topics so some don't drag and others don't feel rushed (mostly for writing essays, writing two essays on this class in the span of about a week isn't great. Especially when this is just a gen-ed for most people so they have a lot of major-specific stuff going on). Give some more engaging activities and assignments that actually make you think rather than just some discussion post.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023788974,0.00081539154,0.011768902,0,0.02460436554,0,4915,0
1035,1643,"OHIO NORTHERN UNIVERSITY","I found the class kind of boring as all of the labs were not that fun.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11357342,0.0019931793,0.05027775,0,0.1155665993,0,4916,0
29,1644,"OHIO NORTHERN UNIVERSITY","possibly being a little more clear on the minor details of major assingments.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020607091,0.00064849854,0.012034904,0,0.02125558954,0,4917,0
1016,1645,"OHIO NORTHERN UNIVERSITY","The amount of work required for a 1 credit hour class. Other sections had problems or short, one paragraph, write ups on what they had observed in lab. The formal lab reports are a good skill to have but required a tremendous amount of time in a semester that already has a massive course load.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009236055,0.00051021576,0.0074368757,0,0.00974627076,0,4918,0
1314,1646,"OHIO NORTHERN UNIVERSITY","The strengths were the notes and the hands-on instruction. I really enjoyed the labs. It was effective when he demonstrated physically what we were learning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011309455,0.0008916855,0.0075508766,0,0.0122011405,0,4919,0
520,1647,"OHIO NORTHERN UNIVERSITY","At times, the material was boring. I know that is just how logic class can be sometimes, but the activities we did, I didn't feel like they always helped my knowledge of the subject and seemed like a waste of time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11171334,0.0016021729,0.04032305,0,0.1133155129,0,4920,0
880,1648,"OHIO NORTHERN UNIVERSITY","Doing hands on labs is fun and engaging. Powerpoint slides are very helpful. Ensuring that labs which require reports have a two week time gap before the due date is very much appreciated.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007979449,0.0006055832,0.0066388706,0,0.0085850322,0,4921,0
917,1649,"OHIO NORTHERN UNIVERSITY","Very disorganized. Don't point out the assignments very much. Did not find the lectures very effective.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04290464,0.0008392334,0.021868404,0,0.0437438734,0,4922,0
357,1650,"OHIO NORTHERN UNIVERSITY","Dr. is great at instructing the class, and tying in real life examples so that you can understand something more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020231359,0.00062942505,0.0114649,0,0.02086078405,0,4923,0
1309,1651,"OHIO NORTHERN UNIVERSITY","team work was a strength because of its real world application.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011686437,0.00076293945,0.007474876,0,0.01244937645,0,4924,0
48,1652,"OHIO NORTHERN UNIVERSITY","was not prepared for the class at all at any time. The slideshows that he made was not effective at all nor were the handouts or reading assignments. It was more beneficial to go to tutoring with Jarrod rather than to go to class. did not cover the necessary material to understand the class one bit. His lectures were not worth the time, they were confusing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09394901,0.001373291,0.035774168,0,0.095322301,0,4925,0
1625,1653,"OHIO NORTHERN UNIVERSITY","ItÂ’s a lot going on all at once, multiple unrelated assignments going on at all times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022021262,0.0009727478,0.0105148945,0,0.0229940098,0,4926,0
1230,1654,"OHIO NORTHERN UNIVERSITY","Individually contact the students who are struggling month after month instead of sending a mass email to the whole class about how disappointed you are when most of us are doing well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.04686289,0.0008249283,0.02212623,0,0.0476878183,0,4927,0
1821,1655,"OHIO NORTHERN UNIVERSITY","The class NEEDS to be restructured. Throw away the whole set up and set up. The videos for class are little to no help. When you ask for help after trying for hours, y'all say to basically go away and struggle. This class makes everyone very heated. Also your 3.9 GPA is meaning less to us, because I am sure that where you went for college, you actually learned the material. I had a 3.8 at a college prep high school. You know why? Because they actually taught us and cared about us and weren't a bunch of jerks. This school in general really sucks at taking care of their students. They take your money and run. I am a customer, I am paying you to give me a quality education. Like do y'all not know how business works? Do not get me wrong, I like a challenge and want to be challenged. I can take a challenge. But when we do not get taught the proper material needed, then we cannot succeed. I was challenged at my college prep school, but I was able to succeed because they taught the material. Crazy how that works. I was able to get a 3.8 gpa at my college prep high school. Yeah we can brag about our high gpa too. May not be a 3.9, but I don't need to brag about my previous gpa like you did in class. Because no one else really cares except for yourself. Y'all need to be more like DR. Johnstone. He is a challenging professor, however, he actually cares and want you to succeed. Thank you for coming to my TED Talk.",0,0,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1537979,0.005569458,0.059061307,2.5,0.159367358,1,4928,1
413,1656,"OHIO NORTHERN UNIVERSITY","The use of power points to teach as opposed to just lecture was helpful. I enjoyed that there was the opportunity to work in groups. For example working with groups to understand the lessons taught in the latest power point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009738698,0.0007677078,0.006990373,0,0.0105064058,0,4929,0
1270,1657,"OHIO NORTHERN UNIVERSITY","It covered a lot of important information",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01419965,0.0012397766,0.00813988,0,0.0154394266,0,4930,0
885,1658,"OHIO NORTHERN UNIVERSITY","I liked how the equations that were needed were posted in the power points and in the example problems we did.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013005874,0.00088214874,0.0077028773,0,0.01388802274,0,4931,0
778,1659,"OHIO NORTHERN UNIVERSITY","hands on learning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02343543,0.0014305115,0.010856897,0,0.0248659415,0,4932,0
636,1660,"OHIO NORTHERN UNIVERSITY","More interactive activities.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154562555,0.0013256073,0.00810188,0,0.0167818628,0,4933,0
575,1661,"OHIO NORTHERN UNIVERSITY","The only weakness of this course is that you must be self driven and stay on top of the reading for the course. It would be easy to feign reading the article and still participate to some degree in the cl**** though it would be just setting yourself up for failure. * Inappropriate words were found and removed from this response.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3561489,0.019740647,0.2435641,0,0.375889547,0,4934,0
1114,1662,"OHIO NORTHERN UNIVERSITY","I thought this course ran very well and not sure that I have any suggestions for improvements.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015330595,0.0010824203,0.008538882,0,0.0164130153,0,4935,0
825,1663,"OHIO NORTHERN UNIVERSITY","The center on a team project was a fun experience. It felt like there was much more time to work on the project compared to FOD 1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007759543,0.0006246567,0.0068573724,0,0.0083841997,0,4936,0
1913,1664,"OHIO NORTHERN UNIVERSITY","It felt surface level to me. There were lots of philosophical discussions about whether something should be considered a disability, or harassment, for example; but the course was missing the details about the law. We never really dug into the weeds of how the law gets applied aside from a few highlights.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032627538,0.0011205673,0.013554913,0,0.0337481053,0,4937,0
1485,1665,"OHIO NORTHERN UNIVERSITY","Having a real client in Kenton OH is a really unique touch for the capstone experience. The ability to generate our own thoughts and ideas that have real impact has helped spark my motivation for the whole project. Our group has met with Kenton and been in communication with them several times, and it makes the whole experience a lot more worthwhile. I also believe the rubrics given for PRB 1 and 2 as well as the report templates were very effective, as they were the only consistent expectations and requirements given to all groups.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010806813,0.0006532669,0.0094128875,0,0.0114600799,0,4938,0
1259,1666,"OHIO NORTHERN UNIVERSITY","The best part of the course is the trip to Peru. It was the way that we got to experience the things we discussed and presented ways for us to truly understand the aspects of other cultures. I also enjoyed reading the articles and listening to speakers on older traditions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013445686,0.0007724762,0.007949878,0,0.0142181622,0,4939,0
363,1667,"OHIO NORTHERN UNIVERSITY","I can tell the professor was really interested in the topics he was teaching. Willing to meet outside of office hours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013571346,0.00056266785,0.009032886,0,0.01413401385,0,4940,0
1410,1668,"OHIO NORTHERN UNIVERSITY","I feel like I can appropriately use my resources and knowledge to use LabView and Arduino for any application I may need. Feel like I can effectively and efficiently write a formal report and design an experiment.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013005874,0.001168251,0.007797878,0,0.014174125,0,4941,0
1316,1669,"OHIO NORTHERN UNIVERSITY","This course covered a lot of information in a small amount of time, and Dr. gave students a taste of how harsh the real engineering world can be. I enjoyed this challenge and how autonomous this class allowed us to be. I found it was effective to walk through every step of the design process several times, and I enjoyed learning experiences like those in the shop, soldering, and makerspace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066600125,0.00054836273,0.00650587,0,0.00720837523,0,4942,0
1761,1670,"OHIO NORTHERN UNIVERSITY","Less reports and more in class activities / assignments. The in class work was more helpful to my understanding of the material than anything else.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816794,0.00044584274,0.007028373,0,0.00861378274,0,4943,0
1406,1671,"OHIO NORTHERN UNIVERSITY","Having open ended projects where we have to figure things out as we go initially was very rough but as the semester went on I started to realize I was able to figure out more and more without information explicitly provided. Also, starting out with mostly filled out reports and slowly working towards the full empty report geniuinely helped me realize what was expected and how they were expected to be formatted. Willingness to extend a deadline on an important paper is extremely welcomed, there were so many times where I found myself finishing the report on time but not up to the quality I could've accomplished just to see that the deadline was extended so I had the time to flesh out everything and truly provide what I thought was my best work.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013634177,0.00076293945,0.00979289,0,0.01439711645,0,4944,0
1928,1672,"OHIO NORTHERN UNIVERSITY","Professor Bales was disorganized at times. The textbook chapters were not always available until a few hours before class, thus creating a challenge for completing the reading.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.015958898,0.0005555153,0.010400894,0,0.0165144133,0,4945,0
1518,1673,"OHIO NORTHERN UNIVERSITY","Some of the weaknesses were the homeworkÂ’s being a little complicated. The methods of teaching were fine.Â",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026970858,0.00096797943,0.013554913,0,0.02793883743,0,4946,0
1934,1674,"OHIO NORTHERN UNIVERSITY","Professor Baez is knowledgeable and organized, and clearly thinks about how to communicate the content in interesting and accessible ways.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008482091,0.00066280365,0.0069713728,0,0.00914489465,0,4947,0
908,1675,"OHIO NORTHERN UNIVERSITY","The course was well organized and had specific objectives. I enjoyed the in class discussions that really opened my eyes on how the living situations in America can differ from other places in the world.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009298885,0.0005531311,0.007028373,0,0.0098520161,0,4948,0
1021,1676,"OHIO NORTHERN UNIVERSITY","For a one credit hour class, the amount of coursework felt unbalanced. There was also a reliance on thermodynamics knowledge and limited resources to reflect on if one did not remember content form that course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008544922,0.00041484833,0.007341875,0,0.00895977033,0,4949,0
952,1677,"OHIO NORTHERN UNIVERSITY","I dislike the TME's that us students had to do.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038519915,0.0010871887,0.0154929245,0,0.0396071037,0,4950,0
1944,1678,"OHIO NORTHERN UNIVERSITY","There were definitely enough material provided. Dr. was a great teacher and helped me succeed in this course",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01225191,0.0011968613,0.0074368757,0,0.0134487713,0,4951,0
1414,1679,"OHIO NORTHERN UNIVERSITY","I enjoyed how we were encouraged to think for ourseelves.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020607091,0.0012874603,0.009203887,0,0.0218945513,0,4952,0
1363,1680,"OHIO NORTHERN UNIVERSITY","Strengths are all of the things learned within the course, starts to prepare students for what engineering is really like. I enjoy autoCAD in class. The hands on activities I found the most effective.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008984734,0.000834465,0.0069048726,0,0.009819199,0,4953,0
685,1681,"OHIO NORTHERN UNIVERSITY","Assign occasional homework assignments to allow students to improve their grades some from the project scores.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072569004,0.0004529953,0.0067433715,0,0.0077098957,0,4954,0
15,1682,"OHIO NORTHERN UNIVERSITY","I thought that it was tough which is good for a course but sometime I thought grading was too tough. For a gen-Ed this course was graded pretty hard and it made getting a good grade difficult, because I felt like you only received an A if you indeed were already a good writer. So I felt a little frustrated by thatÂ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05280026,0.0014781952,0.023221988,0,0.0542784552,0,4955,0
743,1683,"OHIO NORTHERN UNIVERSITY","If you were to continue with using Excel, I would suggest teaching that first, then get into Becker and Perdisco in order for students to end the semester by doing accounting-related activities.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014576632,0.0005555153,0.009127886,0,0.0151321473,0,4956,0
797,1684,"OHIO NORTHERN UNIVERSITY","This course has well prepared me for the entire design process of engineering. I ally feel I benefited from the experiment centered around homework 5. For the homework we were able to gain practice and experience in Excel and then it was followed by testing our results of completing the calculation in Excel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009361716,0.0009202957,0.0070568733,0,0.0102820117,0,4957,0
1463,1685,"OHIO NORTHERN UNIVERSITY","I believe I mixed up Dr. Boualnger's and Dr. Johnstone's reviews. So THIS was the one that had the cool field trips.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014827953,0.0006914139,0.009564889,0,0.0155193669,0,4958,0
1772,1686,"OHIO NORTHERN UNIVERSITY","The class is well taught, I just needed to be more proactive to make sure my group was getting our project done well in a timely manner.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126288915,0.0009965897,0.007835878,0,0.0136254812,0,4959,0
1162,1687,"OHIO NORTHERN UNIVERSITY","I think the class could be improved if the material was editied to what the professor wanted to teach. I think to much was done based on information learned in other class and was not teaching new information in the lab. I think the lab should be about learning new informationan and using the different machinerary to collect the data.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009424546,0.0006723404,0.0069713728,0,0.0100968864,0,4960,0
601,1688,"OHIO NORTHERN UNIVERSITY","None notable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006440107,0.0004029274,0.0067908717,0,0.0068430344,0,4961,0
1939,1689,"OHIO NORTHERN UNIVERSITY","I liked hearing speakers a the end of the semester.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025203144,0.0015640259,0.0113889,0,0.0267671699,0,4962,0
548,1690,"OHIO NORTHERN UNIVERSITY","There wasn't anything I disliked about the course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027913637,0.0013828278,0.011122898,0,0.0292964648,0,4963,0
