"row_id","row","quality_of_class","difficulty_of_class","class_code","college","prof_firstname","prof_lastname","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","total_toxicity","TOXICITY","SEVERE_TOXICITY","INSULT","TOXICITY2","coded_toxic"
728,10,3,3,"POLI260","UNIVERSITY OF NORTH CAROLINA","ROBERT","JENKINS","The topic of the class wasn't interesting to me, but Prof Jenkins was really passionate about the material so it made it bearable. He expects you to participate every day, so speak up or your participation grade will take a hit. There were small quizzes every few weeks and then a final. As well as an easy group project. I never did the readings btw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021314176,0.0009965897,0.0107048955,0.0223107657,0
427,5,2,2,"SOCI251","UNIVERSITY OF NORTH CAROLINA","BARBARA","ENTWISLE","She doesn't give tell you much about what's on exams. Exams cover things not always covered in class. Exams have test corrections, but you need them because typically people make in the 70s for her exams without test corrections. Class is a little boring, but just show up.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041915078,0.0009441376,0.02103047,0.0428592156,0
1201,2,4,5,"PWAD272","UNIVERSITY OF NORTH CAROLINA","JEFF","SPINNER-HALEV","It was difficult to maintain a good grade in this course because we were only graded by a few things. His TAs are such harsh graders. It is hard to pay attention in his lectures because sometimes the material was just really boring. I do have to say he is such a kind person though.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034277402,0.0008583069,0.018258847,0.0351357089,0
1147,1,3,4,"POLI281","UNIVERSITY OF NORTH CAROLINA","TIMOTHY","RYAN","Professor Ryan while nice is kinda disorganized and sporadic.Class moved at an extremely fast pace and the main coding assignments often had questions that not even the ULAs who had the answer key really understood how to reach the correct answer.Assignment guidelines were often confusing and having the right answer doesn't equal full credit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.046368107,0.00068187714,0.027476108,0.04704998414,0
738,20,5,3,"POLI459","UNIVERSITY OF NORTH CAROLINA","ROBERT","JENKINS","He knows a ridiculous amount of information about transatlantic security, but he manages to make this information much easier to understand. There are probably seventy pages of reading per night, but it is mostly interesting stuff. Participation in class is a must; there are no exams, but there are a lot of writing assignments.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27412915,0.003528595,0.24903896,0.277657745,0
1102,5,3,4,"POLI235","UNIVERSITY OF NORTH CAROLINA","GRAEME","ROBERTSON","Professor Robertson is awesome in that he is very passionate about the material, and extremely knowledgeable. However, he's seldom available during office hours and doesn't seem to care much about how well students do. I loved his class and I think he's an awesome person, but I struggled a lot with his confusing instructions and disorganization.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.033806015,0.00056028366,0.02122384,0.03436629866,0
258,1,2,3,"SOCI252","UNIVERSITY OF NORTH CAROLINA","YONG","CAI","It's clear that Professor Cai cares about his students and is very knowledgeable about research. However, he has difficulty explaining the concepts in a way for students to understand. His lectures confused me more than I was. The textbook is more of a workbook and explains no concepts. Be ready to teach yourself. No clear rubrics for anything.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030270588,0.00056505203,0.018129934,0.03083564003,0
943,11,5,3,"PSYC230","UNIVERSITY OF NORTH CAROLINA","NEIL","MULLIGAN","Dr. Mulligan makes the material much more interesting by giving us experiments corresponding to the cogntive concepts discussed in the textbook. The tests focus A LOT more on what we covered in class and knowing textbook concepts is definitely secondary. Overall he's a very nice, clear, and helpful prof but at 8am the lectures can get boring.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021667719,0.00051021576,0.01302291,0.02217793476,0
31,15,5,3,"ABNOR001","UNIVERSITY OF NORTH CAROLINA","JONATHAN","ABRAMOWITZ","Made abnormal psychology fun and interesting. He had great ""props"" and demonstrations to make classes very hands on.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15048122,0.0024795532,0.06921569,0.1529607732,0
555,15,5,3,"245","UNIVERSITY OF NORTH CAROLINA","DESIREE","GRIFFIN","She's a great teacher, but she does pronounce stimuli as ""stim-you-lee"". Since the word stimuli is brought up a decent bit in the class, if that procuration bothers you, then I would not recommend taking this course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03781283,0.0011777878,0.0154929245,0.0389906178,0
727,9,3,4,"POLI252","UNIVERSITY OF NORTH CAROLINA","ROBERT","JENKINS","Professor Jenkins is a super nice guy and someone I think would be fun to talk to over coffee, but his lectures were incredibly boring. Especially online, it's important to make the material engaging and he hasn't done that so far. However, he's super knowledgeable and a great resource if you're interested in international politics.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032863233,0.0008773804,0.018710041,0.0337406134,0
80,8,4,2,"SOCI700","UNIVERSITY OF NORTH CAROLINA","KENNETH","ANDREWS","Andy gets hotness points for his beard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25462922,0.0074386597,0.06250052,0.2620678797,0
1256,7,4,3,"PSYC222H","UNIVERSITY OF NORTH CAROLINA","TODD","THIELE","Great guy. Could get a little boring because of repeated topics and constant lectures, but in the end everything he talks about ends up being on the test so it's worth it. Three big exams and one journal, lots of mini quizzes. Easy A if you show up to class and study notes the night before test.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025320992,0.0007581711,0.013706914,0.0260791631,0
682,7,5,3,"POLI691H","UNIVERSITY OF NORTH CAROLINA","EVELYNE","HUBER","She gives good feedback and is clear with what she wants to be done. She's open to reworking stuff because she isn't giving feedback to be rude, but because she wants improvement and the best from her students. She's nice, too. She brought paper to class one day because we mainly use computers and it was so sweet i love her",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.027560094,0.0014209747,0.012414906,0.0289810687,0
1026,8,3,4,"PSYCH101","UNIVERSITY OF NORTH CAROLINA","DAVID","PENN","David Penn is a great guy, but for psych 101 you're probably better off taking another prof for psych 101. I even feel bad saying that because he's genuinely DT earth and cares about his students, but the tests are very lecture based and there were writing assignments that are graded pretty harshly. If you do take this class, write down EVERYTHING.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029917045,0.0009822845,0.015264924,0.0308993295,0
518,5,4,3,"PSYC531","UNIVERSITY OF NORTH CAROLINA","OSCAR","GONZALEZ","Dr. Gonzalez is really nice, but his lectures are quite boring. There are no tests, but there is a group project all semester. The assignments aren't too bad, but they are time consuming. For the final, there was a final paper and a group presentation, in which both he graded super easy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049584184,0.000872612,0.02618698,0.050456796,0
1281,2,4,2,"POLI416","UNIVERSITY OF NORTH CAROLINA","ISAAC","UNAH","I love this man. While he is pretty disorganized, his tests are fair and he is very passionate about the subject matter. I am a super type A person and still felt that I learned a lot even with the disorganization. He is so funny and really cares about his students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021549871,0.0012874603,0.0114649,0.0228373313,0
1142,16,3,4,"POLI100","UNIVERSITY OF NORTH CAROLINA","JASON","ROBERTS","While I really enjoyed Professor Roberts's lectures, his exams are unfair. Specifically, I would do all of the readings and feel as if I had a great grasp on the material, and then receive a 70 on the exams. You are basically graded off of two papers and 3 exams. If it wasn't for his trick questions on tests, I would be giving him 5/5 stars.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021667719,0.0005578995,0.012870909,0.0222256185,0
360,12,4,1,"POLI217","UNIVERSITY OF NORTH CAROLINA","PAMELA","CONOVER","Overall good professor and not too rough of a grader, as long as you do forum posts on time, you should be fine. Pretty much an easy A if you put in some work with the readings and the posts and show up and talk in class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025556687,0.00062942505,0.014238917,0.02618611205,0
415,10,5,2,"SOCI123","UNIVERSITY OF NORTH CAROLINA","SCOTT","DUXBURY","Professor Duxbury is one of the best professors I have ever had. He is so intelligent and explains concepts clearly. I've learned so much in his class. He is also caring and will work with you if things come up. He is clearly more interested that we learn in his class rather than being a tough grader. Highly recommend taking his classes!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027913637,0.0009393692,0.016860934,0.0288530062,0
1211,12,4,3,"POLI272","UNIVERSITY OF NORTH CAROLINA","JEFF","SPINNER-HALEV","The only issue I had with this class is that it was my introduction to philosophical writing. Some test questions can be application based, but are not difficult as long as you make an attempt to understand the readings. He lowered the weight of our worst test and made the final open note. Don't get the hate for Jeff, just understand this is UNC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05131592,0.0010442734,0.022448512,0.0523601934,0
